node_id,timestamp,air_temperature_C,relative_humidity_pct,air_pressure_hPa,wind_speed_ms,wind_direction_deg,leaf_wetness_pct,soil_moisture_pct,solar_radiation_Wm2,battery_voltage_V
SB-019,2011-04-02 13:00:00,25.19,80.03,1010.68,2.22,234.7,7.2,45.0,704.9,3.5
SB-007,2011-04-02 13:10:00,26.13,70.99,1004.02,4.43,5.2,0.0,42.91,786.1,3.78
SB-015,2011-04-02 13:20:00,25.86,80.21,1009.08,1.72,264.2,16.6,47.75,728.6,3.74
SB-005,2011-04-02 13:30:00,25.78,78.05,1014.43,1.89,28.8,0.0,27.03,689.6,3.88
SB-003,2011-04-02 13:40:00,25.63,75.75,1012.32,2.46,170.4,0.0,38.34,797.3,3.67
SB-015,2011-04-02 13:50:00,25.61,71.1,1010.19,1.72,338.1,8.0,31.48,676.1,3.54
SB-004,2011-04-02 14:00:00,26.22,82.87,1013.17,1.67,252.9,10.1,41.8,724.3,3.3
SB-005,2011-04-02 14:10:00,25.76,76.29,1007.93,2.86,230.0,3.4,36.28,667.9,3.46
SB-004,2011-04-02 14:20:00,27.45,67.52,1012.08,1.38,253.6,0.0,41.45,727.2,3.42
SB-003,2011-04-02 14:30:00,,66.42,1014.43,0.9,37.1,12.0,40.73,676.8,3.23
SB-002,2011-04-02 14:40:00,26.77,76.38,1014.6,3.36,77.4,0.0,41.79,612.0,3.74
SB-005,2011-04-02 14:50:00,27.32,76.88,1007.7,4.38,253.9,0.0,38.24,568.1,3.82
SB-018,2011-04-02 15:00:00,,72.18,1013.7,3.9,333.7,12.1,39.65,530.9,3.77
SB-002,2011-04-02 15:10:00,26.38,77.38,1010.83,4.37,274.6,8.4,37.05,621.6,3.67
SB-015,2011-04-02 15:20:00,27.36,74.18,1014.95,0.06,106.1,28.0,33.99,515.9,3.26
SB-018,2011-04-02 15:30:00,24.77,71.08,1003.0,1.91,55.4,0.0,34.69,590.6,3.85
SB-018,2011-04-02 15:40:00,25.67,70.81,1017.68,2.49,348.9,0.0,31.97,478.9,3.69
SB-008,2011-04-02 15:50:00,27.9,68.43,1011.48,3.33,67.9,0.0,32.15,430.2,3.08
SB-012,2011-04-02 16:00:00,27.63,59.21,,3.51,65.1,11.2,28.71,398.7,3.47
SB-009,2011-04-02 16:10:00,25.64,59.56,1016.93,0.76,283.4,4.0,39.59,439.5,3.45
SB-019,2011-04-02 16:20:00,28.23,66.04,1006.87,3.37,228.6,0.0,28.5,382.2,3.42
SB-001,2011-04-02 16:30:00,24.92,57.79,1013.94,2.55,22.8,15.0,29.66,386.4,3.47
SB-017,2011-04-02 16:40:00,25.63,57.17,1013.92,2.02,43.2,8.1,21.84,292.0,3.3
SB-001,2011-04-02 16:50:00,28.53,62.26,1015.76,4.27,264.9,26.2,33.96,167.3,3.21
SB-020,2011-04-02 17:00:00,24.97,65.62,1012.85,0.45,18.4,0.0,38.58,195.8,3.53
SB-017,2011-04-02 17:10:00,26.6,63.14,1014.62,3.03,163.8,2.2,16.89,153.5,3.75
SB-006,2011-04-02 17:20:00,25.73,63.86,1012.52,3.32,271.4,0.0,41.79,180.3,3.59
SB-005,2011-04-02 17:30:00,26.18,67.56,1010.04,3.42,233.0,17.4,36.94,121.6,3.61
SB-005,2011-04-02 17:40:00,27.05,63.8,1009.0,0.92,57.9,0.0,30.19,0.0,3.83
SB-011,2011-04-02 17:50:00,24.36,63.18,1021.42,0.72,254.0,1.4,47.79,143.2,3.57
SB-011,2011-04-02 18:00:00,26.93,62.7,1013.82,4.23,176.4,12.3,30.61,4.1,3.39
SB-011,2011-04-02 18:10:00,24.37,69.05,1015.92,0.3,11.7,9.7,34.58,0.0,3.52
SB-012,2011-04-02 18:20:00,23.73,,1013.26,3.98,192.3,4.2,42.93,0.0,3.81
SB-012,2011-04-02 18:30:00,26.35,63.66,1007.19,0.85,274.7,6.8,36.05,0.0,3.58
SB-002,2011-04-02 18:40:00,24.19,62.27,1011.36,3.58,249.1,4.5,50.19,0.0,3.63
SB-003,2011-04-02 18:50:00,24.68,60.03,1007.95,0.74,272.3,7.0,29.26,0.0,3.65
SB-007,2011-04-02 19:00:00,26.77,53.83,1004.3,3.34,258.8,0.0,38.32,0.0,3.42
SB-020,2011-04-02 19:10:00,24.59,63.49,1016.72,4.08,93.9,11.6,21.54,0.0,3.3
SB-014,2011-04-02 19:20:00,22.64,65.56,1010.13,3.39,108.3,10.6,31.83,0.0,3.55
SB-016,2011-04-02 19:30:00,22.78,61.92,1014.17,2.79,290.8,1.5,39.16,0.0,3.6
SB-014,2011-04-02 19:40:00,23.56,57.54,1009.53,2.48,79.3,0.0,42.67,0.0,3.83
SB-017,2011-04-02 19:50:00,22.69,59.33,1011.46,2.96,343.8,23.5,49.11,0.0,3.72
SB-015,2011-04-02 20:00:00,22.07,60.67,1010.02,1.6,132.8,12.2,29.59,0.0,3.27
SB-011,2011-04-02 20:10:00,23.78,67.68,1011.08,3.68,248.1,7.2,36.67,0.0,3.82
SB-013,2011-04-02 20:20:00,21.16,50.58,1009.55,2.65,243.3,13.6,32.3,0.0,3.8
SB-006,2011-04-02 20:30:00,21.72,62.02,1009.38,4.29,118.6,17.0,32.71,0.0,3.88
SB-017,2011-04-02 20:40:00,24.14,54.67,1015.5,2.72,179.7,6.3,26.38,0.0,3.43
SB-012,2011-04-02 20:50:00,21.01,74.16,1017.46,0.72,200.9,15.3,23.66,0.0,3.45
SB-004,2011-04-02 21:00:00,22.8,61.59,1015.21,2.41,39.4,0.0,33.84,0.0,3.86
SB-010,2011-04-02 21:10:00,23.1,61.54,1009.3,2.75,145.9,0.5,29.45,0.0,3.56
SB-018,2011-04-02 21:20:00,21.01,63.59,1005.89,1.77,292.8,0.0,41.86,0.0,3.91
SB-019,2011-04-02 21:30:00,22.92,63.76,1019.87,2.49,352.6,0.0,39.76,0.0,3.3
SB-007,2011-04-02 21:40:00,21.45,59.32,1012.94,1.47,121.1,10.4,41.08,0.0,3.53
SB-012,2011-04-02 21:50:00,23.18,57.9,1012.25,2.09,121.2,11.8,28.56,0.0,4.06
SB-011,2011-04-02 22:00:00,20.57,61.94,1011.54,0.73,103.2,3.7,27.13,0.0,3.81
SB-003,2011-04-02 22:10:00,20.38,58.23,1010.02,2.43,35.1,3.4,41.18,0.0,3.31
SB-002,2011-04-02 22:20:00,21.89,64.33,1013.39,4.36,59.8,11.5,26.23,0.0,3.22
SB-002,2011-04-02 22:30:00,18.33,66.75,1015.11,0.74,205.4,2.6,26.23,0.0,3.4
SB-002,2011-04-02 22:40:00,20.24,60.56,1017.22,3.9,210.5,17.9,37.96,0.0,3.64
SB-015,2011-04-02 22:50:00,22.71,57.55,1013.45,4.87,306.3,0.0,22.92,0.0,3.61
SB-004,2011-04-02 23:00:00,20.74,61.11,1012.82,3.59,128.5,3.0,33.62,0.0,3.4
SB-003,2011-04-02 23:10:00,21.71,67.37,1012.89,5.19,261.3,5.7,37.33,0.0,3.68
SB-017,2011-04-02 23:20:00,21.12,63.56,1008.04,1.53,306.6,0.0,28.2,0.0,3.61
SB-002,2011-04-02 23:30:00,21.3,75.44,1012.34,2.85,287.7,2.8,29.94,0.0,3.4
SB-010,2011-04-02 23:40:00,19.27,59.14,1017.39,4.94,230.1,2.7,29.22,0.0,3.28
SB-007,2011-04-02 23:50:00,19.73,73.62,1012.46,2.32,88.8,11.6,37.51,0.0,3.77
SB-009,2011-04-03 00:00:00,19.32,66.73,1013.26,3.88,44.8,48.0,41.65,0.0,3.69
SB-020,2011-04-03 00:10:00,18.01,70.12,1004.8,3.29,230.1,34.6,41.49,0.0,3.6
SB-015,2011-04-03 00:20:00,19.81,61.62,1009.37,1.68,179.6,27.4,28.03,0.0,3.19
SB-008,2011-04-03 00:30:00,19.9,80.12,1017.03,2.92,259.7,29.4,24.34,0.0,3.81
SB-017,2011-04-03 00:40:00,20.88,62.25,1013.2,5.24,78.4,35.4,39.52,0.0,3.37
SB-011,2011-04-03 00:50:00,19.09,69.27,1016.85,1.2,169.5,23.4,24.09,0.0,3.69
SB-016,2011-04-03 01:00:00,19.56,74.87,1016.81,1.13,80.3,22.9,36.21,0.0,4.05
SB-018,2011-04-03 01:10:00,20.66,66.48,1014.95,4.17,331.6,37.0,33.49,0.0,3.64
SB-004,2011-04-03 01:20:00,18.13,73.35,1018.25,2.76,27.7,34.8,32.99,0.0,3.79
SB-018,2011-04-03 01:30:00,18.21,72.26,1011.22,1.92,343.1,30.6,42.2,0.0,3.43
SB-020,2011-04-03 01:40:00,18.02,81.17,,1.06,180.3,35.0,33.61,0.0,3.92
SB-008,2011-04-03 01:50:00,16.37,78.24,1013.47,1.71,33.8,23.7,27.17,0.0,3.53
SB-015,2011-04-03 02:00:00,18.38,71.69,1015.67,3.63,134.0,38.1,30.51,0.0,3.53
SB-013,2011-04-03 02:10:00,18.61,66.16,1003.72,0.4,252.3,39.0,25.84,0.0,3.27
SB-004,2011-04-03 02:20:00,17.21,76.24,1012.08,1.27,53.5,21.6,39.63,0.0,3.59
SB-014,2011-04-03 02:30:00,18.82,79.4,1015.57,0.64,15.6,10.2,34.05,0.0,3.63
SB-015,2011-04-03 02:40:00,18.57,71.76,1014.98,0.42,269.5,31.9,25.8,0.0,3.93
SB-015,2011-04-03 02:50:00,17.09,77.37,1010.41,4.89,258.1,29.3,40.35,0.0,3.49
SB-005,2011-04-03 03:00:00,19.36,79.09,1010.19,1.38,131.1,34.1,33.09,0.0,3.53
SB-015,2011-04-03 03:10:00,18.02,83.32,1005.92,2.43,283.2,17.4,33.64,0.0,4.03
SB-018,2011-04-03 03:20:00,18.35,82.45,1023.21,1.56,148.3,36.5,22.75,0.0,3.89
SB-003,2011-04-03 03:30:00,19.57,82.81,1020.11,1.93,124.4,40.1,46.92,0.0,3.38
SB-020,2011-04-03 03:40:00,19.33,86.63,1010.74,2.55,215.5,35.0,28.52,0.0,4.01
SB-010,2011-04-03 03:50:00,19.87,79.39,1012.29,1.32,85.9,54.4,38.16,0.0,3.74
SB-005,2011-04-03 04:00:00,20.5,82.28,1010.28,2.99,9.3,23.0,38.54,0.0,3.63
SB-005,2011-04-03 04:10:00,19.06,85.36,1012.04,3.43,214.8,10.2,38.59,0.0,3.4
SB-015,2011-04-03 04:20:00,21.85,76.13,1006.02,0.91,313.9,43.6,31.34,0.0,4.2
SB-001,2011-04-03 04:30:00,19.74,79.02,1014.03,3.07,47.8,37.7,37.72,0.0,3.81
SB-001,2011-04-03 04:40:00,18.99,88.2,1010.85,0.93,341.0,43.7,36.9,0.0,3.54
SB-016,2011-04-03 04:50:00,20.09,76.78,1007.6,2.62,263.1,35.7,41.93,0.0,3.4
SB-017,2011-04-03 05:00:00,18.85,82.41,1010.66,1.4,176.9,30.3,36.84,0.0,3.27
SB-014,2011-04-03 05:10:00,18.79,88.09,1011.2,3.96,9.7,34.5,47.85,0.0,3.46
SB-015,2011-04-03 05:20:00,20.44,83.57,1013.94,2.65,263.3,32.4,47.11,0.0,3.79
SB-014,2011-04-03 05:30:00,19.78,89.13,1010.5,0.97,1.1,33.1,44.89,0.0,3.52
SB-002,2011-04-03 05:40:00,19.36,68.52,1016.92,1.66,121.3,27.4,34.09,0.0,3.86
SB-003,2011-04-03 05:50:00,17.77,84.1,1015.33,4.23,39.8,39.7,39.67,0.0,3.52
SB-012,2011-04-03 06:00:00,18.75,90.46,1012.2,0.02,23.7,29.4,40.91,44.1,3.37
SB-002,2011-04-03 06:10:00,19.31,90.78,1007.46,2.94,10.3,31.9,40.37,39.7,3.65
SB-008,2011-04-03 06:20:00,20.54,,1011.53,4.09,138.4,27.3,28.47,106.7,3.94
SB-012,2011-04-03 06:30:00,20.15,92.6,1007.12,4.34,124.1,25.8,27.85,102.5,4.05
SB-009,2011-04-03 06:40:00,21.79,90.32,1014.35,2.23,214.2,37.7,31.37,121.8,3.51
SB-014,2011-04-03 06:50:00,19.75,94.18,1013.14,1.41,51.6,37.4,39.09,227.2,3.67
SB-006,2011-04-03 07:00:00,20.61,94.25,1012.22,1.6,322.3,33.8,40.77,314.1,3.56
SB-017,2011-04-03 07:10:00,21.17,,1010.66,2.56,150.6,33.0,39.05,223.7,3.87
SB-011,2011-04-03 07:20:00,20.83,84.38,1014.52,4.19,354.2,36.5,33.34,259.9,3.87
SB-019,2011-04-03 07:30:00,20.65,86.82,1020.1,2.49,178.9,26.3,36.21,274.5,3.14
SB-013,2011-04-03 07:40:00,20.21,95.8,1011.13,2.22,315.3,44.0,34.06,392.8,3.27
SB-003,2011-04-03 07:50:00,,86.69,1020.04,1.55,35.3,18.6,48.63,351.3,3.62
SB-003,2011-04-03 08:00:00,21.82,92.2,1009.57,0.83,53.7,29.2,38.91,466.0,3.62
SB-014,2011-04-03 08:10:00,21.25,89.02,1007.5,3.1,127.8,3.8,34.36,461.6,3.58
SB-008,2011-04-03 08:20:00,22.41,89.28,1012.55,1.08,81.8,0.0,30.15,407.3,3.85
SB-007,2011-04-03 08:30:00,24.23,87.96,1016.84,1.78,138.3,0.0,30.47,483.8,3.47
SB-004,2011-04-03 08:40:00,21.7,87.52,1011.43,2.61,58.7,9.3,31.45,437.1,3.81
SB-003,2011-04-03 08:50:00,22.54,88.78,1020.26,2.35,78.7,2.1,37.95,503.5,3.25
SB-019,2011-04-03 09:00:00,22.79,90.84,1016.5,4.74,29.2,8.2,33.68,629.8,3.94
SB-002,2011-04-03 09:10:00,23.43,85.98,1014.88,3.5,217.9,24.9,46.05,506.9,3.7
SB-005,2011-04-03 09:20:00,23.13,94.04,1009.44,1.25,310.0,11.1,30.32,607.1,3.53
SB-012,2011-04-03 09:30:00,23.11,80.02,1013.29,2.87,155.4,3.2,43.28,627.6,3.64
SB-002,2011-04-03 09:40:00,23.29,86.36,1008.99,4.26,84.3,10.3,34.22,668.6,3.59
SB-018,2011-04-03 09:50:00,24.08,81.76,1012.89,1.44,223.1,0.0,30.0,578.0,3.62
SB-015,2011-04-03 10:00:00,24.42,89.29,1013.81,0.33,158.8,0.0,32.9,672.3,3.37
SB-016,2011-04-03 10:10:00,24.72,86.6,1013.11,2.31,227.4,0.0,40.36,678.7,3.58
SB-012,2011-04-03 10:20:00,,89.87,1009.76,2.87,351.4,16.4,30.0,788.2,3.42
SB-012,2011-04-03 10:30:00,22.49,80.73,1010.53,3.95,255.9,13.2,33.41,632.6,3.84
SB-004,2011-04-03 10:40:00,24.39,89.84,1005.04,1.97,293.6,2.5,44.65,791.3,3.42
SB-008,2011-04-03 10:50:00,25.2,91.55,1012.48,1.42,309.8,17.1,30.38,793.2,3.15
SB-011,2011-04-03 11:00:00,24.97,96.14,1025.67,2.7,146.0,12.2,28.47,867.9,3.64
SB-004,2011-04-03 11:10:00,24.97,84.12,1012.89,4.65,358.7,0.0,36.48,740.7,3.76
SB-012,2011-04-03 11:20:00,26.09,88.36,1014.25,4.13,103.9,5.3,36.08,852.1,3.72
SB-010,2011-04-03 11:30:00,24.62,87.24,1015.7,2.88,228.6,2.5,47.5,763.0,3.62
SB-009,2011-04-03 11:40:00,26.07,85.55,1014.71,0.36,282.3,0.0,39.14,829.3,3.43
SB-016,2011-04-03 11:50:00,26.21,75.17,1016.22,0.01,146.4,0.0,36.77,765.9,3.22
SB-004,2011-04-03 12:00:00,24.67,82.59,1013.73,0.14,287.0,21.3,35.76,800.5,3.78
SB-017,2011-04-03 12:10:00,25.91,76.86,1016.03,1.88,350.0,5.0,29.1,836.2,3.61
SB-018,2011-04-03 12:20:00,25.76,77.1,1006.93,3.11,74.2,0.0,20.56,838.9,3.35
SB-007,2011-04-03 12:30:00,25.89,78.2,1008.12,0.83,199.4,16.5,22.89,732.1,3.45
SB-009,2011-04-03 12:40:00,25.5,72.46,1007.62,3.79,315.8,0.0,33.8,894.4,3.57
SB-006,2011-04-03 12:50:00,25.97,92.07,1009.83,2.58,37.6,15.7,34.2,781.7,3.7
SB-020,2011-04-03 13:00:00,27.45,74.57,1016.93,3.78,121.4,0.0,33.58,797.9,3.63
SB-003,2011-04-03 13:10:00,26.35,81.58,1018.92,2.78,284.5,0.0,37.46,773.6,3.51
SB-015,2011-04-03 13:20:00,24.81,76.67,1010.27,3.55,15.8,12.0,30.64,809.1,3.19
SB-001,2011-04-03 13:30:00,26.86,70.34,1016.35,4.01,305.9,0.0,36.45,827.9,3.76
SB-017,2011-04-03 13:40:00,26.18,81.16,1017.59,3.44,331.6,0.0,28.24,631.8,3.46
SB-009,2011-04-03 13:50:00,26.36,77.67,1016.92,4.76,76.7,2.8,33.79,739.2,4.13
SB-002,2011-04-03 14:00:00,27.87,75.44,1011.9,2.82,244.5,0.0,36.83,788.8,3.78
SB-006,2011-04-03 14:10:00,27.44,71.11,1005.82,0.35,196.1,0.8,28.74,629.4,3.54
SB-016,2011-04-03 14:20:00,28.1,75.05,1006.7,0.69,30.4,0.0,32.06,618.1,3.59
SB-013,2011-04-03 14:30:00,27.31,61.81,1004.78,0.36,87.3,10.4,34.31,647.8,3.69
SB-006,2011-04-03 14:40:00,27.37,72.09,1004.0,0.45,261.2,0.0,53.73,653.5,3.57
SB-015,2011-04-03 14:50:00,28.45,68.13,1012.23,0.98,266.4,23.6,30.48,563.6,3.66
SB-005,2011-04-03 15:00:00,27.95,74.64,1009.44,0.27,349.3,1.0,34.5,512.4,3.63
SB-017,2011-04-03 15:10:00,25.34,56.64,1015.56,1.6,215.3,7.5,34.41,588.1,3.63
SB-009,2011-04-03 15:20:00,25.38,73.6,1009.91,0.7,115.6,11.2,37.98,545.0,3.55
SB-013,2011-04-03 15:30:00,25.01,65.57,1020.05,1.55,340.2,0.0,41.61,525.6,3.58
SB-007,2011-04-03 15:40:00,23.96,70.32,1019.47,5.72,13.1,0.0,32.57,464.0,3.32
SB-016,2011-04-03 15:50:00,27.23,60.83,1018.61,3.08,83.9,7.3,29.47,264.4,3.67
SB-008,2011-04-03 16:00:00,27.2,67.48,1015.33,2.48,330.4,4.9,34.2,321.3,3.68
SB-018,2011-04-03 16:10:00,25.29,73.18,1018.88,3.09,316.6,5.5,38.07,338.4,3.66
SB-005,2011-04-03 16:20:00,26.81,69.39,1012.43,0.44,125.8,11.0,37.24,327.0,3.33
SB-013,2011-04-03 16:30:00,28.21,70.1,1012.8,5.6,237.6,0.0,35.46,355.9,3.57
SB-007,2011-04-03 16:40:00,27.97,66.16,1007.98,2.29,174.2,10.8,40.63,250.7,3.68
SB-020,2011-04-03 16:50:00,26.38,65.62,1018.26,1.66,27.0,0.0,34.84,102.1,3.58
SB-013,2011-04-03 17:00:00,25.82,56.66,1013.14,3.54,355.5,26.1,40.8,186.6,3.28
SB-002,2011-04-03 17:10:00,27.08,65.24,1015.59,3.95,359.7,0.0,34.66,101.8,3.67
SB-019,2011-04-03 17:20:00,26.99,57.23,1017.94,0.64,320.3,0.0,29.27,242.6,3.61
SB-014,2011-04-03 17:30:00,25.85,70.18,1014.16,3.3,266.8,2.6,44.07,175.6,3.74
SB-014,2011-04-03 17:40:00,23.82,66.28,1016.64,3.05,29.9,0.0,34.46,65.5,3.43
SB-009,2011-04-03 17:50:00,27.12,62.32,1007.82,2.71,86.2,5.4,39.88,77.7,3.71
SB-004,2011-04-03 18:00:00,24.21,62.68,1013.43,4.7,35.3,11.8,41.38,0.0,3.99
SB-017,2011-04-03 18:10:00,26.9,55.62,1017.41,3.83,59.3,23.0,39.03,0.0,3.63
SB-020,2011-04-03 18:20:00,24.89,59.01,1013.05,2.61,236.6,11.9,31.3,0.0,4.07
SB-016,2011-04-03 18:30:00,25.33,,1016.11,3.45,295.2,7.9,30.76,0.0,3.48
SB-008,2011-04-03 18:40:00,24.48,61.59,1013.06,3.32,115.9,17.4,22.83,0.0,3.78
SB-015,2011-04-03 18:50:00,23.58,56.55,1008.79,3.11,52.9,0.0,40.65,0.0,3.77
SB-018,2011-04-03 19:00:00,24.88,70.28,1018.2,1.95,151.7,23.4,25.71,0.0,3.98
SB-010,2011-04-03 19:10:00,23.91,67.44,1007.83,4.2,83.3,15.7,45.58,0.0,3.77
SB-004,2011-04-03 19:20:00,22.91,67.11,1016.57,2.82,37.6,2.5,35.39,0.0,3.36
SB-007,2011-04-03 19:30:00,26.27,46.64,1011.88,1.84,18.1,18.4,34.35,0.0,3.61
SB-017,2011-04-03 19:40:00,25.17,62.09,1010.49,0.89,311.4,21.2,29.43,0.0,3.99
SB-008,2011-04-03 19:50:00,23.13,60.31,1020.92,3.89,294.9,0.0,37.89,0.0,3.48
SB-001,2011-04-03 20:00:00,,55.4,1021.19,3.61,200.9,4.4,29.39,0.0,3.46
SB-010,2011-04-03 20:10:00,22.93,65.2,1013.63,4.82,89.3,15.1,28.64,0.0,3.51
SB-015,2011-04-03 20:20:00,22.84,64.2,1015.21,0.59,13.8,6.0,36.72,0.0,3.37
SB-006,2011-04-03 20:30:00,21.85,64.51,1011.97,2.32,327.4,0.0,38.49,0.0,3.92
SB-010,2011-04-03 20:40:00,23.12,65.22,1012.17,0.81,117.0,0.0,39.15,0.0,3.72
SB-001,2011-04-03 20:50:00,22.61,67.7,1017.33,1.2,185.5,0.0,23.73,0.0,3.96
SB-006,2011-04-03 21:00:00,23.2,59.58,1019.36,2.69,150.5,0.0,37.17,0.0,3.96
SB-013,2011-04-03 21:10:00,23.92,55.41,1016.83,2.31,61.8,8.5,33.39,0.0,3.82
SB-003,2011-04-03 21:20:00,22.28,57.79,1015.09,2.66,284.5,14.2,39.78,0.0,3.87
SB-012,2011-04-03 21:30:00,20.23,61.96,1011.22,1.72,255.4,0.0,39.61,0.0,3.4
SB-015,2011-04-03 21:40:00,21.76,61.94,1013.52,4.32,305.9,31.0,21.62,0.0,3.64
SB-007,2011-04-03 21:50:00,23.96,67.07,1015.94,3.84,93.7,0.0,36.18,0.0,3.4
SB-006,2011-04-03 22:00:00,22.45,61.62,1010.87,1.22,32.5,8.1,38.23,0.0,3.85
SB-009,2011-04-03 22:10:00,20.66,70.07,1015.6,2.29,80.5,0.0,40.18,0.0,3.59
SB-016,2011-04-03 22:20:00,22.42,61.28,1014.49,3.34,42.7,5.1,28.89,0.0,3.74
SB-012,2011-04-03 22:30:00,20.4,66.33,1016.5,4.24,153.3,0.0,31.63,0.0,3.74
SB-009,2011-04-03 22:40:00,20.31,53.52,1011.41,2.78,218.8,14.8,33.79,0.0,3.8
SB-008,2011-04-03 22:50:00,19.18,62.82,1018.48,2.66,253.1,13.2,36.94,0.0,3.66
SB-005,2011-04-03 23:00:00,20.97,60.55,1012.98,1.4,106.8,13.6,28.65,0.0,3.72
SB-003,2011-04-03 23:10:00,18.5,64.35,1020.96,5.19,355.3,7.8,36.73,0.0,3.59
SB-004,2011-04-03 23:20:00,20.67,61.21,1005.85,4.86,70.7,1.4,29.54,0.0,3.45
SB-011,2011-04-03 23:30:00,21.7,64.2,1014.67,2.5,10.2,12.5,34.45,0.0,3.83
SB-010,2011-04-03 23:40:00,20.79,65.36,1007.09,2.52,62.0,5.7,35.15,0.0,3.63
SB-008,2011-04-03 23:50:00,17.76,72.28,1009.96,2.45,298.0,21.4,17.65,0.0,3.54
SB-009,2011-04-04 00:00:00,20.16,67.62,1015.49,3.04,154.8,45.8,48.1,0.0,3.45
SB-013,2011-04-04 00:10:00,20.29,74.91,1014.98,2.13,213.5,22.0,38.66,0.0,3.52
SB-019,2011-04-04 00:20:00,17.37,75.22,1016.03,3.1,102.5,22.6,44.45,0.0,3.58
SB-011,2011-04-04 00:30:00,20.85,72.61,1019.48,3.47,230.5,34.1,36.91,0.0,3.53
SB-003,2011-04-04 00:40:00,19.91,72.83,1018.44,1.67,118.7,47.1,35.97,0.0,3.33
SB-001,2011-04-04 00:50:00,19.17,71.33,1007.93,2.62,204.0,41.7,41.69,0.0,4.03
SB-014,2011-04-04 01:00:00,18.19,75.73,1019.23,0.63,152.3,24.3,29.81,0.0,3.47
SB-019,2011-04-04 01:10:00,18.35,65.14,1013.92,1.38,313.5,29.1,38.59,0.0,3.47
SB-001,2011-04-04 01:20:00,18.04,74.16,1007.61,3.43,4.8,26.9,39.64,0.0,3.42
SB-012,2011-04-04 01:30:00,19.73,74.68,1007.81,3.28,35.6,25.6,35.6,0.0,3.38
SB-014,2011-04-04 01:40:00,19.38,69.1,1014.05,1.42,210.0,28.3,31.93,0.0,3.92
SB-015,2011-04-04 01:50:00,17.46,71.19,1010.91,1.68,314.5,25.5,42.34,0.0,3.05
SB-007,2011-04-04 02:00:00,17.11,73.86,1018.94,2.57,303.2,21.2,25.05,0.0,3.79
SB-004,2011-04-04 02:10:00,17.39,69.12,1014.34,1.81,344.4,36.0,36.26,0.0,3.35
SB-014,2011-04-04 02:20:00,21.01,76.67,1013.21,4.07,239.7,33.6,44.71,0.0,3.43
SB-018,2011-04-04 02:30:00,17.86,70.74,1011.44,0.35,265.8,48.2,37.33,0.0,3.67
SB-016,2011-04-04 02:40:00,18.97,80.86,1017.47,2.51,102.9,37.2,38.88,0.0,3.74
SB-014,2011-04-04 02:50:00,17.33,73.18,1012.57,4.59,17.0,17.5,50.22,0.0,3.53
SB-011,2011-04-04 03:00:00,17.66,82.19,1011.08,2.59,296.2,38.2,37.62,0.0,3.88
SB-006,2011-04-04 03:10:00,17.8,82.29,1012.87,2.56,72.5,39.2,25.11,0.0,3.37
SB-015,2011-04-04 03:20:00,18.09,74.03,1014.65,3.08,89.4,30.2,42.28,0.0,3.54
SB-010,2011-04-04 03:30:00,20.03,85.0,1013.59,2.36,100.1,35.5,43.84,0.0,3.36
SB-012,2011-04-04 03:40:00,19.88,79.52,1021.97,1.66,225.1,22.9,34.57,0.0,3.63
SB-009,2011-04-04 03:50:00,18.31,77.03,1013.98,2.0,232.2,27.8,43.36,0.0,3.94
SB-017,2011-04-04 04:00:00,18.83,74.95,,1.14,315.6,24.2,43.09,0.0,3.67
SB-018,2011-04-04 04:10:00,18.47,83.26,1011.99,4.3,56.5,35.6,45.0,0.0,3.92
SB-011,2011-04-04 04:20:00,16.87,82.4,1010.3,2.78,189.4,21.2,38.62,0.0,3.6
SB-006,2011-04-04 04:30:00,17.94,88.16,1019.01,3.7,117.2,43.5,36.13,0.0,3.44
SB-019,2011-04-04 04:40:00,17.79,85.6,1007.22,0.33,188.1,36.6,28.08,0.0,3.66
SB-002,2011-04-04 04:50:00,18.98,90.7,1010.26,1.52,359.4,29.7,37.28,0.0,3.45
SB-020,2011-04-04 05:00:00,18.28,79.87,1017.0,3.6,158.6,33.1,33.99,0.0,3.66
SB-013,2011-04-04 05:10:00,18.61,76.58,1016.36,2.84,220.8,34.6,33.0,0.0,3.65
SB-009,2011-04-04 05:20:00,,82.84,1006.25,0.42,169.0,27.2,33.79,0.0,3.71
SB-012,2011-04-04 05:30:00,20.23,90.42,1012.19,2.59,150.8,42.6,32.43,0.0,3.37
SB-016,2011-04-04 05:40:00,21.01,87.65,1015.17,3.24,355.4,32.9,40.51,0.0,3.76
SB-019,2011-04-04 05:50:00,20.44,93.54,1015.34,4.3,234.6,46.5,25.39,0.0,3.9
SB-002,2011-04-04 06:00:00,18.58,86.95,1013.63,0.63,340.0,37.3,33.33,0.0,3.41
SB-016,2011-04-04 06:10:00,17.8,86.4,1005.7,2.0,92.7,10.4,34.29,47.6,3.21
SB-005,2011-04-04 06:20:00,20.5,83.02,1010.8,4.84,260.3,23.3,23.51,135.1,3.49
SB-017,2011-04-04 06:30:00,22.67,90.01,1013.74,4.74,70.5,41.5,31.38,84.5,3.4
SB-006,2011-04-04 06:40:00,17.99,84.04,1014.45,1.81,243.6,33.1,32.2,119.5,3.75
SB-007,2011-04-04 06:50:00,19.26,87.46,1010.76,3.41,311.4,19.1,41.18,97.9,3.77
SB-006,2011-04-04 07:00:00,21.9,90.68,1009.19,2.86,127.6,25.0,41.51,232.0,3.64
